album_id,album_name,release_date,label,copyrights
spotify:album:2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],2014-11-24,Parkwood Entertainment/Columbia,"P (P) 2013 Columbia Records, a Division of Sony Music Entertainment/(P) 2014 Columbia Records, a Division of Sony Music Entertainment"
spotify:album:5glfCPECXSHzidU6exW8wO,Head & Heart (feat. MNEK),2020-07-03,Atlantic Records UK,"C © 2020 Perfect Havoc Limited, P under exclusive licence to Warner Music UK Limited, an Asylum Records UK release, ℗ 2020 Perfect Havoc Limited."
spotify:album:4IFHVztWzv5BYgckMjT2X4,Fruit,2009-11-07,Small Giants Records Ltd.,"C 2009 Small Giants Records Ltd, P 2009 Small Giants Records Ltd"
spotify:album:0wxjlH0EvEYj0FCKyQjkyq,Lonely,2020-01-24,Universal Music Australia Pty. Ltd.,"C © 2020 Perfect Havoc Limited, Under Exclusive License To Neon Records Pty Ltd, P ℗ 2020 Perfect Havoc Limited, Under Exclusive License To Neon Records Pty Ltd"
spotify:album:51XjnQQ9SR8VSEpxPO9vrW,Aja,1977-01-01,Geffen*,"C © 1999 MCA Records Inc., P ℗ 1977 UMG Recordings, Inc."
spotify:album:3ZZ8jN93SBl4v8lF79eVzS,Home,2012-01-01,Interscope (American Idol),"C © 2012 19 Recordings, Inc., P ℗ 2012 19 Recordings, Inc."
spotify:album:6OfCOPtcPuhlAovGJ52uZO,Pink Friday ... Roman Reloaded,2011-01-01,Nicki Minaj/Cash Money,"C © 2011 Cash Money Records Inc., P ℗ 2011 Cash Money Records Inc."
spotify:album:01iw3ZO4AQKvvIjXq5wPEL,Wild One - The Very Best Of Thin Lizzy (Remastered Version),1996-01-01,Universal Music Group,"C © 1996 Mercury Records Limited, P ℗ 1996 Mercury Records Limited"
spotify:album:0iQm7rOF77SidB8qdC2cbp,Hotel Cabana,2013-01-01,Universal Music Group,"C © 2013 Naughty Boy Recordings Ltd, under exclusive licence to Virgin Records Ltd, P ℗ 2013 Naughty Boy Recordings Ltd, under exclusive licence to Virgin Records Ltd"
spotify:album:006Qsi10luS9xEBAcIWGTf,Automatic For The People (U.S. Version),1992-10-05,Warner Bros.,"C 1992 R.E.M. / Athens Ltd, P 1992 R.E.M. / Athens Ltd"
spotify:album:7MYeVAixEG5jdK97Ueskhv,I Wish That We Were Married,2012-04-17,JB Production,"C JB Production, P JB Production"
spotify:album:0NTMWAuT544WcHhDgyyzyb,Before I Go,2018-11-02,Sony Music Entertainment,P (P) 2018 Sony Music Entertainment Australia Pty Ltd
spotify:album:3rnhCB65fDQFokoeKHmM0F,Please: Further Listening 1984-1986,1986-03-24,Parlophone UK,"C © 2001 Pet Shop Boys Partnership Ltd under exclusive licence to Parlophone Records Ltd, P ℗ 2001 Parlophone Records Ltd, a Warner Music Group Company"
spotify:album:3yVVL2EYLp8g7gT08VvYKy,Monster,2020-11-20,Shawn Mendes LP4-5 PS/ Island,"C © 2020 Island Records/Def Jam Recordings, a division of UMG Recordings, Inc., P ℗ 2020 Island Records/Def Jam Recordings, a division of UMG Recordings, Inc."
spotify:album:6AgcNXTAFBxcOFRfxHUtxs,Secrets,2020-04-24,Ministry of Sound Recordings,P (P) 2020 Ministry of Sound Recordings Limited
spotify:album:6vihnceXTNegYbpurc6qkR,Fantastic,1983-07-09,Epic,P (P) 1983 Innervision Records
spotify:album:77EM0wkGevYQcBo1AJt7B0,Bellamy Brothers,1976-07-01,Curb Records,"C 1976 Curb Records, Inc., P 1976 Curb Records, Inc."
spotify:album:1j4y4oErsQ2dIiZXClg1Zc,Five More Hours,2015-03-03,"Ultra Records, LLC","P (P) 2015 PRMD, LLC under exclusive license to Ultra Records, LLC / B1 Recordings GmbH"
spotify:album:5t7Bn5XfE7yj2rqydVq0Ue,True Romance,2013-04-12,Asylum,"C © 2013 Warner Music UK Limited, P ℗ 2013 Warner Music UK Limited"
spotify:album:6fJN0Wk5e8beetzqdwe2ew,Marlisa,2014-11-07,Sony Music Entertainment,P (P) 2014 Sony Music Entertainment Australia Pty Ltd.
spotify:album:7aJFK6NvC4oConhV5f8waK,The Collection,2003-01-01,Spectrum,"C © 2003 Spectrum Music, P This Compilation ℗ 2003 Spectrum Music"
spotify:album:1IrBNTc364DkrvUBmISfMC,70s Love,2001-01-01,Universal Music Group International,"C © 2001 Universal Music International, P This Compilation ℗ 2001 Universal Music International"
spotify:album:4yUnu4HsEkr6ntCORXhRDw,"Never Knew I Needed (From ""the Princess and the Frog"")",2009-11-16,Bigshig Music,"C 2013 Bigshig Music, P 2013 Bigshig Music"
spotify:album:4bPT6Q8ppaSNppk1kbEbLl,Mellon Collie And The Infinite Sadness (Remastered),1995-12-12,Virgin Records,"C © 2012 VIRGIN RECORDS, P ℗ 2012 VIRGIN RECORDS"
spotify:album:26PjSvEuyRldVwA6DRb7m3,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-03-11,Dirty Hit Ltd,P (P) 2016 Dirty Hit under exclusive license to Sony Music Entertainment Australia Pty Ltd.
spotify:album:5RdjICDNGB804bJNuSAKXr,Difficult Loves,1992-12-02,rooArt,P (P) 1992 SONY BMG MUSIC ENTERTAINMENT (AUSTRALIA) PTY LIMITED
spotify:album:2y3CggQI4N4EpMCGNHR56S,Load,1996-01-01,Universal Music Group,"C © 1996 Metallica, P ℗ 1996 Metallica"
spotify:album:6C8hZT4nmCER89JVbhq9BV,Naked,2020-06-26,Positiva,"C © 2020 Universal Music Operations Limited, P ℗ 2020 Universal Music Operations Limited"
spotify:album:3rHjznKxeCNz38iF3tGv4J,What About Us,2017-08-10,RCA Records Label,"P (P) 2017 RCA Records, a division on Sony Music Entertainment"
spotify:album:0PRgsdDXQ8QPaDUetVF7yN,Chicago II,1970-01-26,Rhino,"C © 2004 Warner Strategic Marketing, Inc., P ℗ 2004 Warner Strategic Marketing, Inc."
spotify:album:5NY8oSj9wE0G0bYzd36OlA,Too Fake,2009-01-01,Capitol Records,"C © 2009 Capitol Records, LLC, P ℗ 2009 Capitol Records, LLC"
spotify:album:5M3GlaTkttptrGEX4a01JT,"The Best Of Tony Joe White Featuring ""Polk Salad Annie""",1972,Warner Records,"C © 1993 Warner Records Inc., P ℗ 1972, 1973 1993 Warner Records Inc."
spotify:album:1VQR7mJhtJA76trx8kbnmC,Pure Guava,1992,Chocodog Records,"C (C) 2014 Chocodog Records, P (P) 2014 Chocodog Records"
spotify:album:0Q9SljCrM0CL0bR23MuP69,Crush,2000-01-01,Island Records,"C © 2000 The Island Def Jam Music Group, P ℗ 2000 The Island Def Jam Music Group"
spotify:album:6XIPOS5WNMyRv9L4xKY7KN,A Summer Place,2014-09-22,Filton,C (C) 2014 Filton
spotify:album:1KL93OX71ZaEbhgb3KB9UF,To Whom It May Concern,1972-01-01,Bee Gees Catalog,"C © 1972 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 1972 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group"
spotify:album:2Ll0rYVkAHV0QT7P2vknQc,Platinum & Gold Collection,2004-07-02,BMG Heritage,P This compilation (P) 2004 BMG Music
spotify:album:1S3Vm6Vy3qQyOP3MlpnLyG,Money,2018-04-20,Virgin Records,"C © 2018 Virgin Records Limited, P ℗ 2018 Virgin Records Limited"
spotify:album:28eOriEfl7IGbQDNvWIWXK,Synchronicity (Remastered),1983-06-01,Universal Music Group,"C © 2003 A&M Records, P ℗ 2003 A&M Records"
spotify:album:6KlJV0tOH85ZGtI2gyvXpo,Singles 1968-1971 (International Version),2005-02-28,Universal Music Group,"C © 2005 ABKCO Music and Records, Inc., P ℗ 2005 ABKCO Music and Records, Inc."
spotify:album:3x36ONTtlbPuXrAjI3aNI6,360 Degrees Of Billy Paul,1972,Epic/Legacy,"P (P) 1972, 1974 Sony Music Entertainment Inc."
spotify:album:2AYL6ZFnN7HFQNi2EBorFL,Civil Dusk,2016-08-05,Dew Process,"C © 2016 Dew Process/Universal Music Australia, P ℗ 2016 Dew Process/Universal Music Australia"
spotify:album:5XJ2NeBxZP3HFM8VoBQEUe,Bangarang EP,2011-12-27,Big Beat Records/Atlantic,"C © 2012 Big Beat Records, Inc. for the United States and WEA International for the world outside the United States., P ℗ 2012 Big Beat Records, Inc. for the United States and WEA International for the world outside the United States."
spotify:album:5OO8oMupaMhIZhMrEM8ja3,Hard Promises,1981-05-05,Geffen*,"C © 1981 MCA Records Inc., P ℗ 1981 Geffen Records"
spotify:album:2ogOjq2sGndRddcHXfne1l,KC & the Sunshine Band,1975-07-06,Parlophone UK,"C © 2004 Parlophone Records Ltd, a Warner Music Group Company, P ℗ 2004 Parlophone Records Ltd, a Warner Music Group Company"
spotify:album:3yhETmhJwSVSLGDyTJgnqo,When It Was Now,2013-02-18,Warner Records,"C © 2013 Warner Records Inc., P ℗ 2013 Warner Records Inc."
spotify:album:04r9yvH25PwePggAYZQYq8,Relapse,2009-05-15,Universal Music Group,"C © 2009 Aftermath Records, P ℗ 2009 Aftermath Records"
spotify:album:04E0aLUdCHnhnnYrDDvcHq,Hozier,2014-10-07,Columbia,"P (P) 2013, 2014 Rubyworks, under license to Columbia Records, a Division of Sony Music Entertainment"
spotify:album:6Pc4pvG04k30NmxMxYe6Xz,The Essential,2010-11-08,Sony Music Entertainment,P (P) 2010 Sony Music Entertainment Pty Ltd
spotify:album:7G2PY8yve3Db0PeGsosb4x,Van Halen (Reissue),1978-02-07,Rhino/Warner Bros.,"C 1978, 2000 Warner Bros. Records Inc., P 1978 Warner Bros. Records Inc."
spotify:album:3IzGeCl43lPT0S9r0ZOJXH,"Wild Reunion, Vol. 1 (Mixed By Nick Skitz & Jimmy Z)",2011-08-27,Central Station Records,"C 2011 Central Station Records, P 2011 Central Station Records"
spotify:album:4tlCXg1A8HJYLIqVE9ASxe,The Originals: Ace Cannon,2003,YOYO USA Digital Only Originals,"C 2003 Disonex S.A., P 2003 EJD Records"
spotify:album:5SqbMEyAt8332ISGiLX0St,Transformer,1972-12-01,RCA/Legacy,"P (P) 1972 RCA Records, a division of Sony Music Entertainment"
spotify:album:1nuvb3dI59xG29iCSuQ7CN,The Lego Batman Movie: Original Motion Picture Soundtrack,2017-02-03,WaterTower Music,"C © 2017 Warner Bros. Entertainment / RatPac-Dune Entertainment, LLC, P ℗ 2017 WaterTower Music"
spotify:album:5e7T2qUigzt0oIr50KsOld,Be Not Nobody,2002-04-30,A&M,"C © 2002 A&M Records, P ℗ 2002 Interscope Geffen (A&M) Records A Division of UMG Recordings Inc."
spotify:album:5D20ZzsNB377xbshIFP9Nb,Sadnecessary,2014-06-20,Neon,"C © 2014 Lichtdicht Records GmbH, P ℗ 2014 Lichtdicht Records GmbH, under exclusive license to Neon Records Pty Limited"
spotify:album:3E961jCaL42uhujX1hjMLM,When The World Comes Down,2008-01-01,Universal Music Group,"C © 2008 DGC/Interscope Records, P ℗ 2008 DGC/Interscope Records"
spotify:album:7q86S3pRwfE5sWVWa8x1ye,Blessed Are...,1971,Vanguard Records,"C © 2005 Vanguard Records, a Welk Music Group Company, P ℗ 2005 Vanguard Records, a Welk Music Group Company"
spotify:album:5zvuFA0RNCJyytXBdmjAlv,A Biography,1978,Def Jam West,"C © 2005 John Mellencamp, under exclusive license to The Island Def Jam Music Group, P ℗ 2005 John Mellencamp, under exclusive license to The Island Def Jam Music Group"
spotify:album:2SJm2EyIfbQQyU0ryiSqmP,Natalie Don’t,2020-07-10,Polydor Records,"C © 2020 Universal Music Operations Limited, P ℗ 2020 Universal Music Operations Limited"
spotify:album:6Gk3ioefZgA0VafKkjG84g,Beautiful Awakening,2006-01-01,Virgin Records,"C © 2006 Virgin Records America, Inc., P ℗ 2006 Virgin Records America, Inc."
spotify:album:1BMJhOIR46Vom6APdTXMWj,Big Daddy,1989,Def Jam West,"C © 2005 John Mellencamp, under exclusiv license to The Island Def Jam Music Grou, P ℗ 2005 John Mellencamp, under exclusiv license to The Island Def Jam Music Group"
spotify:album:4kdatKnnzcyyXqWnM3vvAB,Fresh Eyes,2016-07-30,Liberator Music,"C 2016 S-Curve Records, P 2016 S-Curve Records"
spotify:album:6qjh64nv2k5MIrjewpj0Vv,What My Heart Wants To Say,2003-06-02,S Records,P (P) 2002 19 Recordings Limited under exclusive license to Ronagold Limited.
spotify:album:4RaCI7dlcYLPLhLeEzbgT8,Cuts Both Ways,1989-07-06,Epic,P (P) 1989 SONY BMG MUSIC ENTERTAINMENT.
spotify:album:1WInfTGKr6R4CA3ZbkAOhM,Heaven (Deluxe),2011,RCA Records Label,"P (P) 2011 / 2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited except track 14 (P) 2012 Decca, a division of Universal Music Operations Limited."
spotify:album:1q44CVjvRCttddLPmGgZtG,Live In Concert / All of Me,1968,Epic/Legacy,"P Originally released 1968. All rights reserved by RCA Records, a division of Sony Music Entertainment"
spotify:album:7lpbyGc4fHsQkBTsfWVBhp,The Blessed Unrest,2013-07-16,Epic,"P (P) 2013 Epic Records, a division of Sony Music Entertainment"
spotify:album:0XN945pdw7kvYRndgbDuSb,Thrift Shop (feat. Wanz),2012-08-01,Macklemore,"C © 2012 Macklemore, LLC., P ℗ 2012 Macklemore, LLC."
spotify:album:17mrdLXkhmlY36jRm9cUbw,C.M.B.,1991-07-23,Giant,"C © 1991 Giant Records, P ℗ 1991 Giant Records"
spotify:album:5Q4kTNheoI86WVk1YQKt4x,Joyride (2009 Version),1991-03-28,Parlophone Sweden,"C 1991 Parlophone Music Sweden AB, a Warner Music Group Company, P 1991Parlophone Music Sweden AB, a Warner Music Group Company"
spotify:album:3kndSWeE2IYOrZEToZrHEV,Nine Track Mind,2016-01-29,Artist Partner,"C © 2016 Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company., P ℗ 2016 Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company."
spotify:album:03iBvX63qBQrMazNWU2iKv,Raspberries,1972,Capitol Records,"C © 1998 Capitol Records Inc., P ℗ 1998 Capitol Records Inc."
spotify:album:3CxzjUQWtYW0MrQmTiprou,Red Pill Blues (Deluxe),2018-06-15,Interscope Records*,"C © 2018 Interscope Records, P ℗ 2018 Interscope Records"
spotify:album:5fzx5p8CnKO8ZFrluq8xAi,Cloudy Day,2021-06-10,Sony Music Entertainment,P (P) 2021 Bad Batch Records
spotify:album:1dSskLm3uE0Q5JjHolZ0de,R U Crazy,2013-10-04,Parlophone UK,"C © 2013 Parlophone Records Ltd, A Warner Music Group Company, P ℗ 2013 Parlophone Records Ltd, A Warner Music Group Company"
spotify:album:6dHNk0tuAHifPYvtP2f1ke,United We Are,2015-01-23,Central Station Records,"C © 2015 Revealed Recordings, P ℗ 2015 Revealed Recordings, under exclusive license to Central Station Records"
spotify:album:1n4U4mxtX246nRl6gvbWfA,Hotcakes,1974,Rhino/Elektra,"C © 1974 Elektra Entertainment, P ℗ 1974 Elektra Entertainment, manufactured and marketed by Rhino Entertainment Company"
spotify:album:4c37f9SDnzZ4Sj9ZLF35r0,Kaleidoscope Dream,2012-10-01,ByStorm Entertainment/RCA Records,"P (P) 2012 RCA Records, a division of Sony Music Entertainment"
spotify:album:2ZUhCoeloo6Kd6w0HK9En6,Dangerous Woman,2016-05-20,Universal Records,"C © 2016 Republic Records, a division of UMG Recordings, Inc., P ℗ 2016 Republic Records, a division of UMG Recordings, Inc."
spotify:album:6PEYvIrLYHJ8BvpE5uUChz,Hundred Miles,2015-10-16,Sony Music Entertainment,"P (P) de esta edicion 2015 Sony Music Entertainment España, S.L. bajo la licencia exclusiva de Mushroom Pillow Music"
spotify:album:2JY4SkXiTBRWzWGLiPgUZu,Ain't Nobody (Loves Me Better),2015-04-24,Virgin,"C © 2015 L'Agentur, under exclusive license to Virgin Records, a division of Universal Music GmbH, P ℗ 2015 L'Agentur, under exclusive license to Virgin Records, a division of Universal Music GmbH"
spotify:album:5G6pS4ES22Np0hehqJYIct,Title Of Record,1999-08-23,Concord Music Group,"C 1999 Concord Music Group, Inc., P 1999 Concord Music Group, Inc."
spotify:album:4QKRzndxnaFsUKGLAQb4Ou,1 Day 2 Nights,2021-06-11,BMG Rights Management (UK) Ltd,"C © 2021 BMG Rights Management (UK) Limited, P ℗ 2021 BMG Rights Management (UK) Limited"
spotify:album:1PefRjHr721BaFmDQl68OD,Totally Cool '60s: Lost Hits & Misses,2016-12-02,Record Town,"C 2016 Sunset Blvd., P 2016 Copyright Control"
spotify:album:6hEOGivsBogQKSt6QZovX3,Vanda and Young The Official Songbook,2015-01-23,Albert Productions,P (P) 2014 J. Albert & Son Pty Ltd
spotify:album:6GikBlo9eN41ecdJDCfIJh,The Collection,1998,Sony Music CG,P (P) 1998 Sony Music Entertainment UK Limited/(P) 1999 Sony Music Entertainment UK Limited
spotify:album:27q0Qxr6PUv7PP6LaHtyDT,Flashback,1972,Epic/Legacy,"P (P) 1972, 1973, 1974, 1975, 1976, 1977, 1979, 1981, 1983, 1986, 2000 Sony Music Entertainment Inc."
spotify:album:6SmGB5TdTWtCjNZWChZ9tC,Truth Of The World: Welcome To The Show (Standard),2009-03-20,WM Australia,"C © 2009 Evermore Music Pty Ltd Under Exclusive License to Warner Music Australia Pty Ltd, P ℗ 2009 Evermore Music Pty Ltd Under Exclusive License to Warner Music Australia Pty Ltd"
spotify:album:1Md2YPIE7laoiqIqKBW5MH,Love You So..,2012-11-01,Vintage Masters Inc.,C (C) 2012 Vintage Masters Inc.
spotify:album:0jXLd4eGxSh8TIGEdRbdH4,All The Best (UK Version),1987-11-02,Paul McCartney Catalog,"C © 1987 MPL Communications Inc/Ltd, under exclusive license to Universal Music Enterprises, a Division of UMG Recordings, Inc., P ℗ 1987 MPL Communications Inc/Ltd, under exclusive license to Universal Music Enterprises, a Division of UMG Recordings, Inc."
spotify:album:2Hnje5QVKaPVNuGJ5yHC7Z,12 X 5,1964-10-17,"ABKCO Music and Records, Inc.","C © 2002 ABKCO Music & Records Inc., P ℗ 2002 ABKCO Music & Records Inc."
spotify:album:0dNt3MfPrvj6mHmajSuahw,New Eyes,2014-06-02,Atlantic Records UK,"C © 2014 Warner Music UK Limited, P ℗ 2014 Warner Music UK Limited"
spotify:album:7FnTvqpagU1bCiMpFYlbwv,Creep,2021-08-06,"ELAZ ENTERPRISES, LLC","C 2021 ELAZ, P 2021 ELAZ"
spotify:album:5LCqrUiLJnv1RJTuwTbEA2,Internationalist,1998-01-01,Universal Music Australia Pty. Ltd.,"C © 1998 Polydor Records, P ℗ 1998 Polydor Records"
spotify:album:0nt3VutL9gNGCj7ItOFzpf,"Turn On, Tune In - The Very Best TV Adverts 2015 Vol. 3",2015-08-12,Chapel Music,"C 2015 Chapel Music, P 2015 Chapel Music"
spotify:album:1uJRMyfjWu3255ihMnNuj4,Nathaniel Rateliff & The Night Sweats,2015-08-21,Stax,"C © 2015 Bottleneck Music Limited., Under exclusive license to Concord Music Group, Inc., P ℗ 2015 Bottleneck Music Limited., Under exclusive license to Concord Music Group, Inc."
spotify:album:5ONmarDtpkKbrlhu0p83XM,Rhino Hi-Five: Deee-Lite,2005-04-19,Rhino/London-Sire,"C © 2005 Warner Strategic Marketing, P ℗ 2005 Warner Strategic Marketing"
spotify:album:6u9Ze5iYniHD8siLhYaD2S,Let It Be,2014-08-27,Syco Music,P (P) 2014 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited
spotify:album:21qkOAP6AH5zGH3OyCmfAi,Cruel Guards (Standard Edition),2007-10-20,Universal Music,"C (C) 2007 Dew Process/Universal Music Australia, P (P) 2007 Dew Process/Universal Music Australia"
spotify:album:2Khc1QMbYbStcXLlHZ6gMz,Monuments And Melodies,2009-06-11,Epic/Immortal,C (P) 2009 Sony Music Entertainment
spotify:album:0bCx3zLZj4wezD07YFrLPM,Ghetto Supastar,1998-10-03,Ruffhouse,P (P) 1998 Ruffhouse Records LP
spotify:album:1gz9vDJJKfd3NkhzbAtiBs,Schubert Dip,1991-05-07,Parlophone UK,"C 1991 Parlophone Records Ltd, a Warner Music Group Company, P 1991 Parlophone Records Ltd, a Warner Music Group Company"
spotify:album:5lvGpzH4UGGwtyIBx3A5NV,747,2014-09-30,Capitol Records Nashville,"C © 2014 Lady A Entertainment, LLC, under exclusive license to Capitol Records Nashville, P ℗ 2014 Lady A Entertainment, LLC, under exclusive license to Capitol Records Nashville"
spotify:album:1hRPNTgN0W9mrbZBiXIi91,Belinda (Deluxe Edition),1986,CAPITOL CATALOG MKT (C92),"C © 1986 Capitol Records, LLC, P A Capitol Records Release; ℗ 2014 Capitol Records, LLC"
spotify:album:0Jd1JEB052GzXxma58o1nX,Surfin' Bird,1995-02-24,Sundazed Music / Modern Harmonic,"C 1995 Sundazed Music, P 1995 ATLANTIC MUSIC CORP., BEECHWOOD MUSIC"
spotify:album:6yMrDicqghV06nlPxxJLLI,This City (Luca Schreiner Remix),2020-02-21,RCA Records Label,P (P) 2020 Sony Music Entertainment UK Limited
spotify:album:5ZrJ8KxUjKNgpznvd097Pq,Reflections,2000,Spectrum,"C © 1993 Karussell Ltd., P ℗ 1993 Karussell Ltd."
spotify:album:2almhUpe1eEbKQiRT1BlPF,Alias,1990-01-01,EMI,"C © 1990 EMI Music Canada, P ℗ 1990 EMI Music Canada"
spotify:album:4uYzqsDNf8jAN35ThzylqR,Confetti (feat. Saweetie),2021-04-29,RCA Records Label,"P (P) 2021 Under Exclusive Licence to RCA, a division of Sony Music Entertainment UK Limited"
spotify:album:4yz9rO7Q1UC2rK5eLOxmS7,Believe Acoustic,2013-01-01,RBMG/Def Jam,"C © 2013 The Island Def Jam Music Group, P ℗ 2013 The Island Def Jam Music Group"
spotify:album:4adqftIYavKgrnLyOD5gxZ,Sweet Dreams,1996-01-16,RCA Records Label,P (P) 1996 MCI
spotify:album:0VXuhIf2sm4plEZkEv84Wm,Greatest Hits,2015-02-01,Rockabilly Records,C (C) 2015 Rockabilly Records
spotify:album:1GXqE2FTs1xeanQheyjtCA,Take Over Control,2010-01-01,Universal Music Australia Pty. Ltd.,"C © 2010 Wall Recordings / SpinninRecords, under exclusive license to Hussle Recordings, a division of Ministry of Sound Australia Pty Ltd., P ℗ 2010 Wall Recordings / SpinninRecords, under exclusive license to Hussle Recordings, a division of Ministry of Sound Australia Pty Ltd."
